Regulator	Target	MI	pvalue
115950	80142	0.5413325762232487	1.909771230046431E-7
9839	4176	0.6121495782776117	0.0
58487	3658	0.5924786217857568	3.775178474418883E-4
9923	9375	0.6350085750207364	0.004158358029649367
130557	6838	0.513932362242301	0.0425768737026786
55139	129607	0.7058411615708401	0.004158358029649367
5966	80233	0.6662925652922947	0.0425768737026786
25946	54948	0.49160108108909367	0.004158358029649367
81931	84078	0.5564992335524549	0.004158358029649367
51545	521	0.6507775888392007	1.3368398610325016E-8
7766	147372	0.6748575076493756	1.3368398610325016E-8
51545	513	0.7063598663141897	0.0
8848	11258	0.5527616673772723	3.201502294625236E-5
8848	11319	0.6881080875196978	7.639084920185724E-10
138151	641978	0.5657966778397671	3.201502294625236E-5
57659	388076	0.5310853042582753	3.201502294625236E-5
25946	54816	0.5610630997754901	3.775178474418883E-4
81931	84222	0.8006206458157755	0.0
9839	4082	0.607744860033674	0.0425768737026786
9925	221472	0.5766366863009507	3.201502294625236E-5
84905	29889	0.5493208634939915	3.201502294625236E-5
51523	51660	0.5768218954183116	1.3368398610325016E-8
49854	54476	0.5151185024763838	0.0425768737026786
4205	51070	0.5359051595944824	3.775178474418883E-4
639	2633	0.6791434227001627	2.5472528666359295E-6
9839	4696	0.5786799902724131	0.0425768737026786
5966	80306	0.626265010091908	0.0425768737026786
81931	84809	0.6561074741676555	0.0
51545	860	0.6334702476501314	3.775178474418883E-4
81931	84839	0.6258111280058285	0.0
9839	4716	0.6451212451269157	0.0
51545	832	0.6152091345642671	0.0
4205	51136	0.6200782172921638	3.201502294625236E-5
9839	4708	0.5275302558084844	0.0425768737026786
51545	824	0.654501502999861	0.0425768737026786
26205	9131	0.5826328716598522	3.775178474418883E-4
26205	9189	0.5593076645915065	0.0425768737026786
639	2959	0.5854854378524951	1.3368398610325016E-8
2354	6349	0.5789225270452643	0.004158358029649367
430	375035	0.6067026173181557	0.0425768737026786
81931	84515	0.5722786832812341	0.0
4205	51218	0.5986648543383198	0.004158358029649367
51545	905	0.6169284820452801	3.775178474418883E-4
26205	9019	0.5224496716489481	2.5472528666359295E-6
51545	3609	0.5960148689239617	0.0
64651	30844	0.5273493343566268	0.0
8930	338999	0.6526683172096907	1.3368398610325016E-8
54815	8724	0.5750633554032027	0.0
8930	3952	0.6726138895566954	0.0
55628	22850	0.5718349191332317	0.0
4205	51329	0.5905782526642703	0.004158358029649367
9923	9146	0.6420209882049382	0.004158358029649367
7543	164	0.5906623441537359	0.0425768737026786
54815	8743	0.5790123432264135	1.3368398610325016E-8
54815	8740	0.5507611458985896	1.3368398610325016E-8
4205	51422	0.6215995161929179	0.004158358029649367
25946	54386	0.5578304589984151	3.201502294625236E-5
10362	100	0.6351667841359968	0.0425768737026786
10362	156	0.6506248055131535	0.004158358029649367
6775	253959	0.5768183535235702	2.5472528666359295E-6
7110	100130200	0.5741164575575203	0.0
3431	124599	0.5056366346340206	3.775178474418883E-4
4094	9806	0.603649570385588	0.0
3096	53831	0.6149029347153665	0.0425768737026786
4205	51569	0.6021100927610185	0.004158358029649367
147807	643433	0.6392382302036124	0.004158358029649367
687	57493	0.5759495483484983	0.0425768737026786
147694	26018	0.5739991052336121	3.201502294625236E-5
51317	132720	0.5403596010596257	0.0425768737026786
4205	51622	0.6085727599098879	0.0
26205	9446	0.5183448426778869	1.3368398610325016E-8
7110	117144	0.5945266391876952	0.0
25946	54107	0.5655017995086615	3.775178474418883E-4
10362	311	0.6599304870557885	3.201502294625236E-5
4205	51690	0.5297778818793518	0.0425768737026786
126299	167153	0.6474760513684609	1.3368398610325016E-8
9839	100132900	0.6351110600081218	3.775178474418883E-4
10362	240	0.6635564210731173	3.201502294625236E-5
7110	100130500	0.5987950393012028	0.0
10320	26086	0.5649276782809087	0.0
84458	23401	0.53133429957721	2.5472528666359295E-6
10362	290	0.5523481188278396	0.0425768737026786
4094	9595	0.6506063110301574	0.0
3091	51762	0.6109233461167463	0.0
84905	29057	0.6086131401487055	0.0
10362	571	0.6994521680043727	0.004158358029649367
4094	9235	0.5268938494233942	0.0425768737026786
26205	55754	0.6007514637223748	0.0425768737026786
10362	1265	0.613105251073258	0.0425768737026786
10362	472	0.5603433057514984	3.775178474418883E-4
6938	167153	0.574543752035151	0.0425768737026786
2908	53827	0.5828525286202434	0.0425768737026786
84458	23646	0.5515293679439812	3.775178474418883E-4
29994	55250	0.5920562689759177	3.201502294625236E-5
9923	9905	0.5931973219015728	0.0425768737026786
26205	55665	0.586621469105422	0.0
10362	738	0.5753301972729692	0.004158358029649367
54815	8087	0.582829547025808	0.0
8930	3192	0.7045593789492021	0.0
8930	3183	0.5527992666245591	3.775178474418883E-4
6777	4068	0.56751841753242	0.0425768737026786
80152	100132800	0.5150888101668749	0.004158358029649367
10362	1476	0.6799943900971505	3.775178474418883E-4
10362	1495	0.6654033072629262	3.775178474418883E-4
1874	50813	0.6239288464577768	0.0
29994	55048	0.60203191306474	3.775178474418883E-4
1052	170463	0.6429190828829228	0.004158358029649367
51545	166	0.5773360891763637	0.0
11108	284129	0.5663648705909137	0.004158358029649367
116115	5499	0.5951653064699653	3.201502294625236E-5
147807	10870	0.6366704453660182	0.004158358029649367
6777	3916	0.576624672878208	0.0425768737026786
147807	10892	0.5818819057366087	0.0
93349	103	0.6169995092467709	0.0
84524	64783	0.5460693635219224	3.201502294625236E-5
24149	4200	0.594355246590936	0.0425768737026786
93349	143	0.6108998039674819	0.004158358029649367
7702	51094	0.5251420080401386	3.201502294625236E-5
147807	10908	0.6519865460160836	0.0
7702	51079	0.594535974900622	3.201502294625236E-5
7702	51077	0.5715096405390602	3.201502294625236E-5
147807	10961	0.6886788662016404	2.5472528666359295E-6
7376	728908	0.502120754953122	0.0425768737026786
3091	51251	0.5416686867431647	3.201502294625236E-5
3091	51258	0.5595155023017463	0.004158358029649367
116115	5394	0.5656656171976346	7.639084920185724E-10
3091	51228	0.5652808374507845	0.0425768737026786
7702	51109	0.567458236891997	0.004158358029649367
7702	51104	0.558066473717384	0.0425768737026786
116115	5291	0.575081586220031	3.775178474418883E-4
4335	26140	0.5943413697222272	0.0
4904	10498	0.5616916537348274	0.0425768737026786
7702	51160	0.6059408491725031	3.775178474418883E-4
7702	51167	0.6183884570406706	0.0
147807	10628	0.6404215165627721	3.201502294625236E-5
7702	51451	0.5628242297251448	0.0
4335	26019	0.6479272561947163	0.0425768737026786
116115	5516	0.6147007888031778	0.004158358029649367
158399	91526	0.6566226059957163	1.909771230046431E-7
10210	153222	0.5726256365975311	0.004158358029649367
10320	6480	0.52697381424877	0.004158358029649367
147807	10730	0.7221894880900562	3.775178474418883E-4
1810	79101	0.5668849358833775	0.0425768737026786
6938	339123	0.5183394853693184	0.0425768737026786
7702	51368	0.6025768001051527	0.0425768737026786
24149	4140	0.49616617754449827	0.0425768737026786
116115	5883	0.5663382594716858	0.0425768737026786
91603	116985	0.5533456796178001	0.0
147807	10422	0.6227588839822054	0.004158358029649367
7702	51663	0.5907624242525019	3.201502294625236E-5
147807	10467	0.6852250158482017	0.004158358029649367
7766	79230	0.6449751548098731	3.201502294625236E-5
51621	11145	0.568854963585328	3.201502294625236E-5
136051	27068	0.7028923887153481	0.0
136051	27071	0.6635596131732154	0.0
147807	10561	0.6776395639351471	0.0425768737026786
147807	10541	0.683204989044415	3.775178474418883E-4
6777	3418	0.5462584918873805	0.004158358029649367
3091	51191	0.5482701595479659	3.775178474418883E-4
79692	155060	0.5372309577496441	3.775178474418883E-4
10320	6793	0.5311858593983776	3.775178474418883E-4
147807	10244	0.6704301295832696	2.5472528666359295E-6
147807	10274	0.622592365428549	7.639084920185724E-10
147807	10269	0.7246271153680895	0.0
10320	6809	0.6024677741703921	0.0425768737026786
9757	1524	0.5439736880027088	0.0
93349	4210	0.5390734143858765	0.004158358029649367
93349	4218	0.6009373695682313	2.5472528666359295E-6
864	440270	0.560411611722323	0.0
116115	5973	0.5893332117666432	0.004158358029649367
136051	27297	0.6469048677995239	2.5472528666359295E-6
10765	122809	0.5311936499021189	2.5472528666359295E-6
2113	55544	0.6130173745395514	3.775178474418883E-4
147807	10346	0.6309773943804229	0.0
136051	27250	0.7764977914763447	0.0
7743	7171	0.6212424625649896	1.3368398610325016E-8
30827	85007	0.6104779769912093	0.0425768737026786
7743	7152	0.7498732948195187	0.0
49854	55279	0.5866807927219209	0.0425768737026786
7743	7107	0.603350051434835	0.0425768737026786
8930	23370	0.5939935607512404	2.5472528666359295E-6
7543	214	0.6252073932866189	0.0425768737026786
147807	10009	0.6632039361408149	3.201502294625236E-5
7572	650215	0.5764425342992889	2.5472528666359295E-6
147807	10092	0.6441117782074186	3.775178474418883E-4
7743	7296	0.6475058524185849	1.909771230046431E-7
7743	7268	0.6836990043765178	0.0425768737026786
7743	7204	0.6564347354198813	0.004158358029649367
9889	6827	0.5452345961395987	0.004158358029649367
147807	10135	0.6415061891928102	3.775178474418883E-4
147807	10133	0.6644952166277883	0.0425768737026786
147807	10179	0.7193560742902683	3.775178474418883E-4
51523	51389	0.5553717595175243	0.0425768737026786
9839	93487	0.6408008922382362	0.0
219749	8408	0.5937972871284578	0.0425768737026786
7743	7389	0.5420640145503285	0.0
7743	7391	0.5645863430412726	0.0425768737026786
8531	728912	0.612541237230926	0.0
93349	4502	0.5824236633510265	0.0425768737026786
10664	219749	0.5937169307908174	0.004158358029649367
7743	7342	0.637262274376344	3.201502294625236E-5
639	2580	0.5712874427303806	0.004158358029649367
9839	4728	0.5482743049586994	0.0
24149	4853	0.4964882235342616	0.0425768737026786
9839	4832	0.5721367698647449	0.004158358029649367
4800	196527	0.612477363742114	0.004158358029649367
8930	23191	0.5559336369028232	0.0
93349	4600	0.5681683249429095	0.004158358029649367
7543	521	0.6220926007849122	0.0
93349	950	0.6342649478166356	1.909771230046431E-7
7593	91355	0.559850729555981	2.5472528666359295E-6
7543	513	0.597515209388036	0.0
93349	952	0.5583286147067185	2.5472528666359295E-6
9839	4931	0.5206534377306845	3.201502294625236E-5
24149	4952	0.5548465331965928	0.0425768737026786
7543	571	0.6810601183154325	2.5472528666359295E-6
7543	593	0.6511912477351631	1.909771230046431E-7
51545	4521	0.5651762206135049	7.639084920185724E-10
49854	55671	0.636797462304319	3.775178474418883E-4
3096	644907	0.545270072916404	3.201502294625236E-5
7743	7559	0.5665749530785653	2.5472528666359295E-6
7543	665	0.5757788832196368	0.0425768737026786
7743	7534	0.638068976900491	0.004158358029649367
6934	729009	0.5394658643020803	0.004158358029649367
8848	11011	0.6136709374437233	3.201502294625236E-5
24149	4696	0.5298751524090672	0.004158358029649367
5359	606724	0.6759076779242247	3.201502294625236E-5
30827	85377	0.5420410334873579	2.5472528666359295E-6
7743	730004	0.607694612045272	3.775178474418883E-4
30827	85363	0.6542287061561994	0.004158358029649367
8848	11193	0.6497208033771166	1.909771230046431E-7
54815	81894	0.5233935625302836	3.201502294625236E-5
8848	11151	0.6383601457274387	3.775178474418883E-4
7743	7695	0.5741525980661113	2.5472528666359295E-6
8848	11108	0.6030717088909455	0.0425768737026786
24149	4738	0.55590255863885	0.004158358029649367
604	143	0.5647415447293127	7.639084920185724E-10
8848	11213	0.6584238711388617	0.0
24149	4725	0.5727972284414432	0.0
5971	1441	0.6088677805658362	0.0
79027	91	0.5271307048443421	0.0425768737026786
7543	824	0.5867312413732707	0.004158358029649367
7543	896	0.6141837600872574	2.5472528666359295E-6
8531	56255	0.537088908037178	2.5472528666359295E-6
93349	4938	0.6214212883205785	3.201502294625236E-5
7743	7756	0.5641825563532694	0.004158358029649367
5971	1831	0.5492669603175053	3.775178474418883E-4
7543	860	0.5337328406684716	0.0425768737026786
10765	728912	0.570686608915745	2.5472528666359295E-6
1877	286410	0.5228605326651583	0.0425768737026786
7702	51068	0.5827243032889624	0.0
4800	642828	0.5774814986467983	3.201502294625236E-5
11179	731049	0.5840631621621464	7.639084920185724E-10
7543	985	0.6412557044812487	0.0425768737026786
466	144438	0.5967412871158327	0.0425768737026786
51545	4172	0.5928076532226622	1.909771230046431E-7
7564	8648	0.5366143252938227	3.775178474418883E-4
9889	6668	0.5610262448885774	0.0425768737026786
10362	10641	0.6197439357104013	7.639084920185724E-10
7110	10042	0.610283314561675	0.004158358029649367
7110	10059	0.5640924481359814	0.0425768737026786
29803	26580	0.5326060616240557	1.909771230046431E-7
10765	57498	0.5719104945230901	0.0425768737026786
6688	79004	0.5650768757905638	0.0425768737026786
6688	79001	0.6416833024749539	0.0425768737026786
10362	10519	0.5470309304024533	0.0425768737026786
10362	10569	0.5907061702647196	0.0
7110	10179	0.6644211455432673	0.0425768737026786
23394	22931	0.5641193846421216	0.0425768737026786
23394	22921	0.6049661913865972	0.0425768737026786
7110	10135	0.6750857677290119	7.639084920185724E-10
7110	10133	0.516647898828695	3.775178474418883E-4
7561	200728	0.7286459881370336	0.0
10362	10600	0.6333150538937347	0.0425768737026786
6688	79139	0.6162691043511002	0.0
9839	7871	0.645284286099485	2.5472528666359295E-6
3091	55101	0.6319615680000846	1.909771230046431E-7
2908	54103	0.6133544641662964	3.201502294625236E-5
2117	1072	0.5993572654903601	0.0
7620	389765	0.6274099722483588	2.5472528666359295E-6
10362	4043	0.5326158768436214	0.0425768737026786
2117	1043	0.5823439638930201	0.0
10362	10924	0.6128087438898387	2.5472528666359295E-6
3091	55032	0.5328564273705106	0.0425768737026786
116115	9120	0.5754332308042188	7.639084920185724E-10
196	261726	0.5403031450958847	7.639084920185724E-10
9839	7913	0.6345700190753584	0.0
8531	729279	0.5917085814230229	3.775178474418883E-4
10765	57515	0.5919416092418506	0.0
10362	10289	0.6416940813736676	0.0425768737026786
10362	10285	0.578926288688354	3.775178474418883E-4
7110	10492	0.6329467931088565	3.775178474418883E-4
60313	64786	0.577920702958225	3.201502294625236E-5
10365	646996	0.5863990742312357	3.201502294625236E-5
10362	4242	0.5778393994460158	1.909771230046431E-7
138151	56926	0.6372849683112806	0.0
2908	54440	0.6494354334932351	0.0
54807	3688	0.6297246841809959	2.5472528666359295E-6
116115	9391	0.6504734444723662	0.0425768737026786
10362	10133	0.6566954883294674	0.0425768737026786
60313	64969	0.5718327458913209	2.5472528666359295E-6
10362	10179	0.7002701572674178	2.5472528666359295E-6
10765	57708	0.5580404092542892	1.909771230046431E-7
7593	91544	0.6915891663162328	1.909771230046431E-7
2117	81625	0.561374968783476	2.5472528666359295E-6
6668	732007	0.6254998129573077	0.004158358029649367
116115	9600	0.5729532712912491	0.004158358029649367
7766	148203	0.7289192105055181	0.0
7110	10235	0.49725822625223337	0.004158358029649367
7110	10254	0.6207844208530634	0.0
5036	100302300	0.5937920006419782	0.0
8531	729843	0.5827520199196203	3.775178474418883E-4
2117	81847	0.6262269950269785	0.0
7110	10346	0.5343781072769688	0.0425768737026786
57215	80830	0.7210422035869573	0.004158358029649367
10362	4521	0.6581547948035193	0.0
10362	4520	0.5728661471505707	0.0425768737026786
23152	389289	0.5363542185951784	0.0425768737026786
10362	4595	0.6294567556535209	0.0425768737026786
2908	54502	0.7523525459284107	3.775178474418883E-4
24149	8564	0.5794642424445382	3.775178474418883E-4
10362	4664	0.6083246249312111	3.775178474418883E-4
53335	142	0.5260751703750328	3.775178474418883E-4
2308	596	0.6295483533294681	0.0
2908	54808	0.6396612734116395	7.639084920185724E-10
2908	54807	0.5800537927104398	3.201502294625236E-5
3104	2633	0.6125225374631934	3.775178474418883E-4
3104	2632	0.6052890025087896	1.3368398610325016E-8
9839	7251	0.5990620475293016	0.004158358029649367
9839	7204	0.5109827115207262	0.004158358029649367
6777	5778	0.5733318726415005	0.0
2117	1654	0.5737137029705324	3.201502294625236E-5
344787	653399	0.696864395104216	0.0
24149	8650	0.619386981303799	1.909771230046431E-7
10362	4722	0.7036547242398855	3.775178474418883E-4
10362	4728	0.6263982751056405	1.3368398610325016E-8
2113	59338	0.6098959402309592	3.775178474418883E-4
10362	4714	0.5814557583586836	3.201502294625236E-5
10362	4713	0.6798911794054795	2.5472528666359295E-6
6668	286257	0.5910397729177028	0.0
22823	26515	0.5425476198901447	7.639084920185724E-10
2908	54700	0.5789351671969712	3.775178474418883E-4
9839	7319	0.739789068763751	0.0
9839	7327	0.590536421559301	0.0
10362	4814	0.6946306809507996	7.639084920185724E-10
10362	4893	0.6613199491981987	0.0425768737026786
3096	648622	0.5265239708078074	1.909771230046431E-7
10362	4850	0.5948629408672903	2.5472528666359295E-6
3431	389386	0.6256283414783396	0.0425768737026786
2117	1859	0.6186820146278612	0.004158358029649367
54807	3459	0.5171925731541158	2.5472528666359295E-6
8930	4082	0.5424059102100585	0.0425768737026786
2117	1843	0.6538383356743114	3.775178474418883E-4
2117	1831	0.5902367332675194	7.639084920185724E-10
3660	128346	0.5801478130377474	1.909771230046431E-7
9849	650518	0.5909840150065965	0.0425768737026786
53335	278	0.5618902018689812	0.0425768737026786
2908	54976	0.5373896921879553	0.0425768737026786
2308	445	0.5432128917587108	1.909771230046431E-7
9839	7189	0.5920802752487329	0.004158358029649367
2117	1738	0.6957765430481224	0.0425768737026786
10365	646044	0.6501156634866084	3.775178474418883E-4
56987	79595	0.5078623657222967	0.004158358029649367
2354	9120	0.5859903857078016	3.775178474418883E-4
6777	5162	0.5394213600902413	1.3368398610325016E-8
9839	7702	0.551796587285358	0.004158358029649367
1786	114881	0.6241799360519723	0.0
344787	653829	0.8102445162895198	0.0
79862	51622	0.6750168406246004	2.5472528666359295E-6
3104	2319	0.6003743861587038	0.0425768737026786
55892	135112	0.6910125968902612	7.639084920185724E-10
11179	390601	0.5348175521926779	0.004158358029649367
9839	7415	0.5745818603816564	0.0425768737026786
9839	7403	0.6699922673965011	7.639084920185724E-10
23394	22862	0.6101472665324177	1.909771230046431E-7
9839	7416	0.5501045106422209	1.3368398610325016E-8
5971	4033	0.5470350065269202	2.5472528666359295E-6
3431	400759	0.6779923605243521	0.0
26205	56951	0.6080130095737206	0.0425768737026786
79862	51449	0.568956931126646	3.775178474418883E-4
23394	22828	0.6001482668256224	0.0
1786	653080	0.562184436133252	3.201502294625236E-5
93349	8509	0.6195028319596642	0.004158358029649367
9839	7444	0.6194345233207412	0.0
24149	8027	0.5744539242917917	0.0
10365	646347	0.6995813235957943	0.0
7110	118788	0.6719472827409166	0.004158358029649367
2117	1362	0.6595937520034327	2.5472528666359295E-6
3104	2584	0.7480236142596977	0.0
25946	55799	0.5676414272512453	3.201502294625236E-5
2117	1326	0.6609610723091981	0.004158358029649367
196	158399	0.6259738388183315	3.775178474418883E-4
53335	656	0.5532639386613677	0.0425768737026786
2117	1387	0.5920604178033501	0.0425768737026786
3104	2580	0.7050140375357535	2.5472528666359295E-6
3104	2535	0.6106614066112178	0.004158358029649367
4800	645157	0.570308502145226	3.201502294625236E-5
6672	132160	0.6840666798500966	0.0
1997	10020	0.6381713819026058	0.0425768737026786
1997	10013	0.605663722383567	3.201502294625236E-5
3104	3106	0.6121408221190036	3.201502294625236E-5
3104	3101	0.6845250542289171	3.775178474418883E-4
639	5371	0.6576475587221485	0.0
639	5351	0.6898059983959853	3.201502294625236E-5
10616	10288	0.5947765809712201	0.0425768737026786
93349	7453	0.545678391056695	0.0425768737026786
126208	63891	0.5496106575227439	0.0425768737026786
7181	91942	0.530593896936985	3.775178474418883E-4
1786	25923	0.6171793896475843	0.0
64919	116844	0.48626056369928494	0.0425768737026786
2959	643624	0.6216140392752831	0.0425768737026786
3104	3122	0.5725781371040504	0.0425768737026786
4778	65249	0.5956886718596096	0.0425768737026786
4778	65264	0.5838942808509754	3.201502294625236E-5
1997	10179	0.7572890920013116	3.775178474418883E-4
10589	1639	0.5176657442030957	0.0
4335	27440	0.6441404298413267	0.0
5971	4478	0.6014240829105663	7.639084920185724E-10
1786	25804	0.5433694226517559	0.0
639	5610	0.5926821764237069	3.201502294625236E-5
2971	644907	0.540426021058455	3.775178474418883E-4
2971	644988	0.6454899868593439	3.201502294625236E-5
93349	7726	0.5626662716127591	0.0425768737026786
4335	27173	0.5875427930179226	0.004158358029649367
221302	831	0.5767860101115513	0.0425768737026786
221302	830	0.5704311754408213	0.0
26205	57708	0.6312645557015102	3.775178474418883E-4
221302	861	0.6402355817018519	1.3368398610325016E-8
3104	3385	0.5746993455003478	0.0425768737026786
639	5452	0.5480443068507929	0.004158358029649367
3104	3420	0.6530137191494436	3.775178474418883E-4
7743	8036	0.6414654616954892	3.775178474418883E-4
196	78988	0.6364282243693314	3.775178474418883E-4
3091	54859	0.6093651583882586	0.0425768737026786
1997	10565	0.6332695501487994	3.201502294625236E-5
3091	54809	0.538942424261102	2.5472528666359295E-6
79862	646996	0.5948663272991263	0.0425768737026786
3665	2537	0.626881430815161	0.0
93349	7884	0.5764965371936843	0.0425768737026786
79862	646936	0.6166968501397238	1.909771230046431E-7
7620	126272	0.7192699214178823	3.775178474418883E-4
1997	10623	0.5786714854249765	3.201502294625236E-5
7620	401098	0.7818414288116871	0.0
1997	10602	0.5681758292744392	1.3368398610325016E-8
1874	51524	0.6070348871779819	0.0
30827	88455	0.6516781223381524	0.004158358029649367
80829	2963	0.5652332495780041	0.004158358029649367
168544	390557	0.6699174134614072	0.0425768737026786
5914	606500	0.575612899364271	3.201502294625236E-5
3665	2634	0.6644068550852105	0.0
3665	2633	0.6874472889771153	0.0
9839	8241	0.6069782893179202	0.004158358029649367
7620	126205	0.6803545056851213	0.0
9839	8233	0.6465072861051889	0.0
10765	729279	0.598307784099896	0.0425768737026786
8930	24145	0.6026852714526184	2.5472528666359295E-6
147807	197370	0.5544910811033461	3.775178474418883E-4
1997	10745	0.6058511376979338	7.639084920185724E-10
130557	23061	0.5283369010994076	0.004158358029649367
7743	8209	0.5577716115215049	2.5472528666359295E-6
49854	58155	0.5711958051260299	0.004158358029649367
1997	10791	0.5788392377193762	7.639084920185724E-10
80829	2764	0.5221203389031188	0.0425768737026786
5971	4811	0.5200201229339659	3.775178474418883E-4
639	5142	0.5632370846484006	2.5472528666359295E-6
3665	2309	0.6163500243398232	1.909771230046431E-7
639	5165	0.564598630119526	7.639084920185724E-10
58486	345041	0.5752034590030023	0.004158358029649367
24149	7597	0.5765507243129075	0.0
51545	7128	0.5973550490885843	0.0425768737026786
51545	7110	0.626079121402874	3.201502294625236E-5
4800	645979	0.607011057313794	3.201502294625236E-5
9839	8036	0.6705903243487031	0.004158358029649367
3091	54476	0.5257076391296994	3.775178474418883E-4
3091	54467	0.513977567562709	2.5472528666359295E-6
3665	2040	0.5723233811288604	0.0
4791	645387	0.5703922932619876	0.0425768737026786
3091	54497	0.5115235990180751	0.0425768737026786
7716	10695	0.5815500586637948	0.004158358029649367
7716	10653	0.5834803350574725	3.775178474418883E-4
26205	57184	0.5595132215151694	0.004158358029649367
2353	643031	0.5416247710039311	0.0
64864	10682	0.5250217780586471	2.5472528666359295E-6
8531	57826	0.623276390944309	2.5472528666359295E-6
7743	8574	0.6142109033998338	0.004158358029649367
7743	8540	0.6393609495332867	2.5472528666359295E-6
6938	91694	0.6274032853039944	0.004158358029649367
1877	60314	0.5525645865047997	0.004158358029649367
3096	56006	0.5659502863725278	0.0
116115	8396	0.7460369895445735	0.0
6774	400013	0.5700233154085627	0.004158358029649367
7743	8677	0.5567309796858271	0.0425768737026786
7716	10476	0.6022723668771258	7.639084920185724E-10
7743	8625	0.6123903524960935	3.201502294625236E-5
7716	10400	0.5604921702454697	7.639084920185724E-10
10362	10096	0.652161709721267	0.004158358029649367
5970	201158	0.6540657224060321	0.004158358029649367
10320	9546	0.5099412440723232	0.0425768737026786
3091	54537	0.5846732946597079	0.0
115950	392285	0.5649382808126755	3.775178474418883E-4
116115	8558	0.6212028951733713	3.201502294625236E-5
116115	8930	0.5800605694223517	0.0425768737026786
64919	80212	0.5499331263881775	7.639084920185724E-10
639	5819	0.5927383396607293	0.0
7743	8850	0.6197105651471652	0.0
7743	8826	0.684877165629187	0.0
90338	79862	0.5846756731679273	0.0
10616	10673	0.609131672757026	0.0425768737026786
7716	10162	0.5975823483093208	1.909771230046431E-7
116115	8888	0.56324698741786	2.5472528666359295E-6
116115	8893	0.6342231949069099	0.0
84458	27141	0.5989581319550704	0.0425768737026786
7743	8976	0.6611574028264733	0.0
639	5699	0.5857942872736266	0.0425768737026786
7743	8906	0.6803360306838071	3.201502294625236E-5
639	5687	0.5641634907900128	3.201502294625236E-5
639	5685	0.6266570866876299	7.639084920185724E-10
57215	80204	0.552151568669085	0.0
7716	10009	0.5801669442752806	3.775178474418883E-4
84458	27258	0.6444980793391454	0.0
2908	55069	0.5965185500662963	0.0
4780	79627	0.6524298634333341	1.3368398610325016E-8
5970	201595	0.635534688914887	3.775178474418883E-4
10765	57048	0.6121840624603021	3.201502294625236E-5
3091	54149	0.6018895862808601	1.3368398610325016E-8
56980	83479	0.6383464346520388	0.0
639	5966	0.5405101200311603	0.004158358029649367
8531	57659	0.5751995385294418	0.0425768737026786
2002	64710	0.5204511400432863	1.909771230046431E-7
2002	64746	0.5660001378939874	2.5472528666359295E-6
2117	406991	0.6898754747899897	0.0
8320	925	0.6440622099916321	0.0
8320	923	0.589386003330896	0.0
8320	915	0.5848730023357912	0.0
8320	914	0.5388177328577534	0.0
9869	23113	0.5943067206570182	1.909771230046431E-7
2908	55233	0.6245691757353641	3.775178474418883E-4
2908	55207	0.6123851082108513	2.5472528666359295E-6
6777	6117	0.5823482814890685	3.201502294625236E-5
6777	6229	0.5451261773507283	3.201502294625236E-5
79894	65979	0.6188742456578239	0.0425768737026786
8320	894	0.5588542854891326	0.0
9869	23240	0.5711778032084804	0.004158358029649367
9869	23256	0.5909055040513669	2.5472528666359295E-6
9869	23211	0.5857787142694538	0.0425768737026786
9839	6840	0.561242446704511	0.0425768737026786
9839	6845	0.7253653317741807	0.0
2908	55183	0.6968225757917441	0.0
9839	6814	0.6267305484313968	0.0
118472	127295	0.5612513528671055	3.775178474418883E-4
5316	84939	0.6180933785308484	0.0
1820	731777	0.5552247891582436	0.0425768737026786
9869	23355	0.6243563442169221	0.0425768737026786
7559	26001	0.5798602941356876	0.004158358029649367
9839	6670	0.612467988884769	0.0
9839	6693	0.5633099300274765	3.201502294625236E-5
9839	6641	0.6226249389407172	3.201502294625236E-5
9839	6633	0.6759093496829173	0.004158358029649367
8320	864	0.5806031316256577	0.0
8320	868	0.5575226423470622	0.0
2908	55332	0.6665507086695354	0.0
9839	6646	0.6099294635836726	3.775178474418883E-4
9839	6651	0.5771681339601726	3.775178474418883E-4
9839	6611	0.5780713983598441	0.0425768737026786
2117	2212	0.5907897754332345	0.0425768737026786
54807	2908	0.5786400500728472	2.5472528666359295E-6
2117	2222	0.5785473656881132	0.004158358029649367
2908	55677	0.5415585986262095	0.004158358029649367
26137	25934	0.5795121641621365	0.0425768737026786
2908	55763	0.5682713065054116	0.0425768737026786
2908	55773	0.6509090011333702	1.909771230046431E-7
2908	55741	0.6505110122219574	0.0
6776	728772	0.5711100067384425	3.775178474418883E-4
138151	55471	0.5744769777914268	0.004158358029649367
84146	653361	0.5081486941715991	2.5472528666359295E-6
10362	3071	0.8083087812039615	0.0
2908	55621	0.5674698050874742	2.5472528666359295E-6
10362	3096	0.5510521445316408	0.004158358029649367
2908	55629	0.7523707586504522	0.0
2908	55601	0.6514316070913533	0.0425768737026786
3104	1877	0.7109913732867039	0.0
7566	113828	0.5871107888665095	0.004158358029649367
2908	55958	0.6300714523047855	7.639084920185724E-10
23269	286140	0.5900423479281885	1.3368398610325016E-8
1051	29015	0.6253437788804368	2.5472528666359295E-6
10362	3241	0.7702419285001961	0.0425768737026786
116115	8189	0.6320391095782575	3.201502294625236E-5
79797	100133300	0.5895924937190198	3.201502294625236E-5
8930	5516	0.6878947653040457	3.775178474418883E-4
3104	1387	0.659100683006947	0.0425768737026786
23394	23411	0.6664696712256175	1.3368398610325016E-8
